2021-12-27 15:50:25,354 WARNING werkzeug MainThread :  * Debugger is active!
2021-12-27 15:50:25,354 INFO werkzeug MainThread :  * Debugger PIN: 123-483-832
2021-12-27 15:50:39,837 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:39,846 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:39,897 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:39,907 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:39,915 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:39,923 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:39,973 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:39,983 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:39,991 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:40,041 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:40,049 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:40,056 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:40,063 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:40,070 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:40,077 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:40,125 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:40,132 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:40,139 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:40,146 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:40,197 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:40,205 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:40,253 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:40,262 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:40,271 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:40,386 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:40,394 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:40,445 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:40,455 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:40,505 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:40,513 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:40,561 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:40,569 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:40,617 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:40,625 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:40,673 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:40,681 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:40,729 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:40,737 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:40,786 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:40,793 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:40,841 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:40,850 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:40,901 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:40,909 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:40,957 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:40,965 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,014 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,022 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,028 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,035 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,086 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,100 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,149 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,157 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,210 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,218 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,266 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,274 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,282 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,289 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,342 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,349 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,401 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,410 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,462 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,470 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,478 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,486 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,534 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,542 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,551 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,559 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,567 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,575 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,582 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,590 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,637 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,647 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,654 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,701 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,710 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,717 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,766 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,774 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,782 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,790 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,798 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,806 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,814 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,822 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,869 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,877 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,926 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,934 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:41,943 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:42,001 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:42,010 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:42,061 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:42,070 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:42,121 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:42,129 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:42,137 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:42,145 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:42,153 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:42,201 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:42,210 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:42,261 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:42,270 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:42,322 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:42,332 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:42,381 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:42,390 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:42,442 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:42,451 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:42,459 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:42,467 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:42,474 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:42,534 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:42,545 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:42,598 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:42,606 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:42,614 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:42,666 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:42,675 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:42,683 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:42,733 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:42,744 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:42,794 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:42,803 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:42,811 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:42,819 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:42,870 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:42,879 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:42,886 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:42,895 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:42,903 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:42,912 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:42,961 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:42,969 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:43,017 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:43,026 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:43,034 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:43,042 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:43,050 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:43,101 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:43,111 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:43,162 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:43,172 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:43,222 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:43,231 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:43,240 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:43,290 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:43,299 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:43,306 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:43,314 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:43,366 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:43,375 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:43,382 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:43,430 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:43,438 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:43,489 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:43,499 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:43,508 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:43,557 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:43,567 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:43,618 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:43,628 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:43,637 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:43,690 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:43,700 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:43,750 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:43,759 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:43,768 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:43,817 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:43,827 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:43,836 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:43,885 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:43,895 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:43,902 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:43,949 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:43,959 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:43,966 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:43,975 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:43,982 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:43,990 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:44,037 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:44,046 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:44,093 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:44,102 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:44,153 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:44,169 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:44,222 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:44,230 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:44,281 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:44,290 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:44,341 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:44,350 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:44,401 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:44,411 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:44,462 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:44,471 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:44,478 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:44,486 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:44,494 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:44,545 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:44,554 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:44,563 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:44,570 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:44,578 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:44,586 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:44,594 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:44,603 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:44,654 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:44,663 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:44,714 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:44,723 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:44,773 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:44,781 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:44,829 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:44,838 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:44,889 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:44,896 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:44,945 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:44,954 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:45,005 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:45,013 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:45,062 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:45,070 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:45,079 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:45,086 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:45,094 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:45,146 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:45,154 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:45,205 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:45,214 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:45,222 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:45,231 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:45,238 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:45,245 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:45,293 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:45,302 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:45,354 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:45,363 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:45,413 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:45,422 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:45,469 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:45,476 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:45,484 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:45,533 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:45,541 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:45,589 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:45,597 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:45,645 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:45,655 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:45,664 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:45,714 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:45,723 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:45,732 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:45,782 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:45,792 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:45,842 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:45,851 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:45,901 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:45,909 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:45,958 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:45,966 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:45,976 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:45,984 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:45,992 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:46,001 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:46,053 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:46,063 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:46,071 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:46,080 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:46,134 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:46,145 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:46,155 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:46,206 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:46,215 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:46,265 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:46,274 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:46,326 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:46,335 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:46,343 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:46,393 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:46,402 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:46,453 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:46,463 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:46,470 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:46,477 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:46,525 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:46,533 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:46,581 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:46,590 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:46,598 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:46,605 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:46,653 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:46,661 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:46,710 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:46,717 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:46,765 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:50:46,774 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
